Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01315","Figs","2019","2019","t","24319"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01315","Figs","2020","2020","t","15994"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01315","Figs","2021","2021","t","53554.68"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2019","2019","t","7994.63"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2020","2020","t","7996.86"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2021","2021","t","8001.92"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21515","Goat fat, unrendered","2019","2019","t","1703.82"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21515","Goat fat, unrendered","2020","2020","t","1702.22"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21515","Goat fat, unrendered","2021","2021","t","1731.96"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01330","Grapes","2019","2019","t","1112927"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01330","Grapes","2020","2020","t","993382"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01330","Grapes","2021","2021","t","993884"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0231","Hen eggs in shell, fresh","2019","2019","t","20787.42"
"QCL","Crops and livestock products","AFG","Afghanistan","5513","Production","0231","Hen eggs in shell, fresh","2019","2019","1000 No","415748"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0231","Hen eggs in shell, fresh","2020","2020","t","21231.69"
"QCL","Crops and livestock products","AFG","Afghanistan","5513","Production","0231","Hen eggs in shell, fresh","2020","2020","1000 No","424634"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0231","Hen eggs in shell, fresh","2021","2021","t","21808.71"
"QCL","Crops and livestock products","AFG","Afghanistan","5513","Production","0231","Hen eggs in shell, fresh","2021","2021","1000 No","436174"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01441","Linseed","2019","2019","t","55000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01441","Linseed","2020","2020","t","34216"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01441","Linseed","2021","2021","t","31165"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0112","Maize (corn)","2019","2019","t","184671"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0112","Maize (corn)","2020","2020","t","271776"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0112","Maize (corn)","2021","2021","t","264314"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21117.01","Meat of camels, fresh or chilled","2019","2019","t","3641.42"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21117.01","Meat of camels, fresh or chilled","2020","2020","t","3627.06"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21117.01","Meat of camels, fresh or chilled","2021","2021","t","3629.11"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","89006.91"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","t","97276.81"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","78714.06"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","27680.53"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","27284.37"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","28383"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","46381.69"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21116","Meat of goat, fresh or chilled","2020","2020","t","46338.16"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21116","Meat of goat, fresh or chilled","2021","2021","t","47147.82"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","t","110888.13"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21115","Meat of sheep, fresh or chilled","2020","2020","t","110000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21115","Meat of sheep, fresh or chilled","2021","2021","t","105000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0118","Millet","2019","2019","t","2714"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0118","Millet","2020","2020","t","1895"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0118","Millet","2021","2021","t","1550"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01442","Mustard seed","2019","2019","t","1700"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01442","Mustard seed","2020","2020","t","1298"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01442","Mustard seed","2021","2021","t","1139"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02910","Natural honey","2019","2019","t","1774.23"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02910","Natural honey","2020","2020","t","1781.55"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02910","Natural honey","2021","2021","t","1710.47"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01450","Olives","2019","2019","t","7926.57"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01450","Olives","2020","2020","t","7678.31"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01450","Olives","2021","2021","t","7750.07"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","t","352725"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","326006"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","t","533000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01323","Oranges","2019","2019","t","6006.18"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01323","Oranges","2020","2020","t","3001"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01323","Oranges","2021","2021","t","12705.37"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","t","29384.09"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","t","27772"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","t","33255.52"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01329","Other citrus fruit, n.e.c.","2019","2019","t","30759.4"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","3775"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01329","Other citrus fruit, n.e.c.","2021","2021","t","24469.79"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01359.90","Other fruits, n.e.c.","2019","2019","t","61921.74"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","60213.7"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01359.90","Other fruits, n.e.c.","2021","2021","t","61257.7"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","t","1730"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","t","4300"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","t","4200"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01709.90","Other pulses n.e.c.","2019","2019","t","44132.56"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01709.90","Other pulses n.e.c.","2020","2020","t","31155"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01709.90","Other pulses n.e.c.","2021","2021","t","31211"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","t","20"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","t","20"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","t","11"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01349.20","Other stone fruits","2019","2019","t","48484.61"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01349.20","Other stone fruits","2020","2020","t","48701.13"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01349.20","Other stone fruits","2021","2021","t","50029.98"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","377817.29"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","594294.53"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2021","2021","t","758762.33"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01345","Peaches and nectarines","2019","2019","t","61361"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01345","Peaches and nectarines","2020","2020","t","70012"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01345","Peaches and nectarines","2021","2021","t","102560"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01342.01","Pears","2019","2019","t","6966"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01342.01","Pears","2020","2020","t","18020"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01342.01","Pears","2021","2021","t","32000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01705","Peas, dry","2020","2020","t","30834"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01705","Peas, dry","2021","2021","t","29998"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01375","Pistachios, in shell","2019","2019","t","2793.78"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01375","Pistachios, in shell","2020","2020","t","2786.96"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01375","Pistachios, in shell","2021","2021","t","2817.86"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01346","Plums and sloes","2019","2019","t","38321"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01346","Plums and sloes","2020","2020","t","29872"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01346","Plums and sloes","2021","2021","t","56865.77"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01510","Potatoes","2019","2019","t","921122"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01510","Potatoes","2020","2020","t","855395"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01510","Potatoes","2021","2021","t","879371"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","14610.57"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02951.01","Raw hides and skins of cattle","2020","2020","t","15968.08"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","12920.99"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","t","7004.58"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02954","Raw hides and skins of goats or kids","2020","2020","t","6998.01"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02954","Raw hides and skins of goats or kids","2021","2021","t","7120.28"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","t","17557.29"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2020","2020","t","17416.67"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2021","2021","t","16625"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02293","Raw milk of camel","2019","2019","t","6876.13"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02293","Raw milk of camel","2020","2020","t","6873.29"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02293","Raw milk of camel","2021","2021","t","6854.96"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02211","Raw milk of cattle","2019","2019","t","1836154.99"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02211","Raw milk of cattle","2020","2020","t","1868866.61"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02211","Raw milk of cattle","2021","2021","t","1841535.8"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02292","Raw milk of goats","2019","2019","t","116989.68"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02292","Raw milk of goats","2020","2020","t","117900.97"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02292","Raw milk of goats","2021","2021","t","116893.13"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02291","Raw milk of sheep","2019","2019","t","198708.82"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02291","Raw milk of sheep","2020","2020","t","197306.06"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02291","Raw milk of sheep","2021","2021","t","196388.17"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0113","Rice","2019","2019","t","570900"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0113","Rice","2020","2020","t","655400"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0113","Rice","2021","2021","t","622300"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","73120"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","74062"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","77680"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01444","Sesame seed","2019","2019","t","33139"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01444","Sesame seed","2020","2020","t","41855"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01444","Sesame seed","2021","2021","t","19000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","6237.46"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21514","Sheep fat, unrendered","2020","2020","t","6187.5"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","21514","Sheep fat, unrendered","2021","2021","t","5906.25"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","14368.32"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","t","14608.17"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","14241.82"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2019","2019","t","500"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2020","2020","t","500"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","02944","Silk-worm cocoons suitable for reeling","2021","2021","t","500"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01801","Sugar beet","2019","2019","t","9284"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01801","Sugar beet","2020","2020","t","5032"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01801","Sugar beet","2021","2021","t","5196"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01802","Sugar cane","2019","2019","t","36538"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01802","Sugar cane","2020","2020","t","40292"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01802","Sugar cane","2021","2021","t","41434"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01445","Sunflower seed","2019","2019","t","882"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01445","Sunflower seed","2020","2020","t","387"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01445","Sunflower seed","2021","2021","t","685.08"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01376","Walnuts, in shell","2019","2019","t","14690"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01376","Walnuts, in shell","2020","2020","t","14877"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01376","Walnuts, in shell","2021","2021","t","23360"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01221","Watermelons","2019","2019","t","846990"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01221","Watermelons","2020","2020","t","990318"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","01221","Watermelons","2021","2021","t","933797.69"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0111","Wheat","2019","2019","t","4890000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0111","Wheat","2020","2020","t","5185000"
"QCL","Crops and livestock products","AFG","Afghanistan","5510","Production","0111","Wheat","2021","2021","t","4017657"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01341","Apples","2019","2019","t","107713"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01341","Apples","2020","2020","t","102167"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01341","Apples","2021","2021","t","111247.2"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01343","Apricots","2019","2019","t","4875"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01343","Apricots","2020","2020","t","5143"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01343","Apricots","2021","2021","t","5056.7"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","0115","Barley","2019","2019","t","7942"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","0115","Barley","2020","2020","t","12645"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","0115","Barley","2021","2021","t","15310"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01701","Beans, dry","2019","2019","t","24782"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01701","Beans, dry","2020","2020","t","25762"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01701","Beans, dry","2021","2021","t","22418"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01702","Broad beans and horse beans, dry","2019","2019","t","208.36"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01702","Broad beans and horse beans, dry","2020","2020","t","208.6"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01702","Broad beans and horse beans, dry","2021","2021","t","209.12"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01243","Broad beans and horse beans, green","2019","2019","t","132.67"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01243","Broad beans and horse beans, green","2020","2020","t","130.22"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01243","Broad beans and horse beans, green","2021","2021","t","127.63"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01212","Cabbages","2019","2019","t","70411"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01212","Cabbages","2020","2020","t","64951"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01212","Cabbages","2021","2021","t","69126.9"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01229","Cantaloupes and other melons","2019","2019","t","40713"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01229","Cantaloupes and other melons","2020","2020","t","50164"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01229","Cantaloupes and other melons","2021","2021","t","50669.1"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01251","Carrots and turnips","2019","2019","t","13571"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01251","Carrots and turnips","2020","2020","t","11794"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01251","Carrots and turnips","2021","2021","t","10080.4"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","1593.05"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","21512","Cattle fat, unrendered","2020","2020","t","1426.43"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","21512","Cattle fat, unrendered","2021","2021","t","1376.18"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01213","Cauliflowers and broccoli","2019","2019","t","7908"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01213","Cauliflowers and broccoli","2020","2020","t","7206"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01213","Cauliflowers and broccoli","2021","2021","t","7317.7"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01344.02","Cherries","2019","2019","t","19681"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01344.02","Cherries","2020","2020","t","20471"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01344.02","Cherries","2021","2021","t","22049.9"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01373","Chestnuts, in shell","2019","2019","t","5846"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01373","Chestnuts, in shell","2020","2020","t","5616"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01373","Chestnuts, in shell","2021","2021","t","5090.7"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","t","85061"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","t","103056"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","t","99334.9"
"QCL","Crops and livestock products","ALB","Albania","5510","Production","01232","Cucumbers and gherkins","2019","2019","t","126632"
