Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21511.01","Fat of pigs","2022","2022","t","13614.37"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21511.01","Fat of pigs","2023","2023","t","1262.12"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21511.01","Fat of pigs","2024","2024","t","1262.12"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21515","Goat fat, unrendered","2022","2022","t","99.57"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21515","Goat fat, unrendered","2023","2023","t","99.28"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21515","Goat fat, unrendered","2024","2024","t","117.9"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01330","Grapes","2022","2022","t","19894.65"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01330","Grapes","2023","2023","t","19392.85"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01330","Grapes","2024","2024","t","18916.09"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01252","Green garlic","2022","2022","t","10689"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01252","Green garlic","2023","2023","t","9715.12"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01252","Green garlic","2024","2024","t","8032.42"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","335.02"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0142","Groundnuts, excluding shelled","2023","2023","t","495.78"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0142","Groundnuts, excluding shelled","2024","2024","t","483.46"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","103769.6"
"QCL","Crops and livestock products","CUB","Cuba","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","2358400"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0231","Hen eggs in shell, fresh","2023","2023","t","53825.2"
"QCL","Crops and livestock products","CUB","Cuba","5513","Production","0231","Hen eggs in shell, fresh","2023","2023","1000 No","1223300"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0231","Hen eggs in shell, fresh","2024","2024","t","53825"
"QCL","Crops and livestock products","CUB","Cuba","5513","Production","0231","Hen eggs in shell, fresh","2024","2024","1000 No","1223300"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21118.01","Horse meat, fresh or chilled","2022","2022","t","206"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21118.01","Horse meat, fresh or chilled","2023","2023","t","174"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21118.01","Horse meat, fresh or chilled","2024","2024","t","124.76"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","t","11838.79"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","t","11891.56"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2024","2024","t","11935.86"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01322","Lemons and limes","2022","2022","t","4609.58"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01322","Lemons and limes","2023","2023","t","1299"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01322","Lemons and limes","2024","2024","t","974.14"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0112","Maize (corn)","2022","2022","t","167054.07"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0112","Maize (corn)","2023","2023","t","149919"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0112","Maize (corn)","2024","2024","t","220000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","230463"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01316","Mangoes, guavas and mangosteens","2023","2023","t","146459"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01316","Mangoes, guavas and mangosteens","2024","2024","t","108177.96"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","86150"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","70000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","t","60208.81"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","24000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","3900"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","3900"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","6223"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","6204.96"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21116","Meat of goat, fresh or chilled","2024","2024","t","7368.65"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","183377.28"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","17000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","t","17000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","12569"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","11929.69"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21115","Meat of sheep, fresh or chilled","2024","2024","t","12870.25"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02910","Natural honey","2022","2022","t","9200"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02910","Natural honey","2023","2023","t","6700"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02910","Natural honey","2024","2024","t","7369.05"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","59343.14"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","t","13686"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","19276.33"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01323","Oranges","2022","2022","t","7517.78"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01323","Oranges","2023","2023","t","1847"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01323","Oranges","2024","2024","t","5644.83"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","2448.5"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01329","Other citrus fruit, n.e.c.","2023","2023","t","2445.65"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01329","Other citrus fruit, n.e.c.","2024","2024","t","2445.12"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","201583"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01359.90","Other fruits, n.e.c.","2023","2023","t","192491.69"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01359.90","Other fruits, n.e.c.","2024","2024","t","210327.81"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21119.90","Other meat of mammals, fresh or chilled","2022","2022","t",""
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21119.90","Other meat of mammals, fresh or chilled","2023","2023","t",""
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21119.90","Other meat of mammals, fresh or chilled","2024","2024","t",""
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","3337.81"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01319","Other tropical fruits, n.e.c.","2023","2023","t","3358.47"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01319","Other tropical fruits, n.e.c.","2024","2024","t","3348.76"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","499021"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2023","2023","t","359954.42"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","375668.94"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01317","Papayas","2022","2022","t","82199.63"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01317","Papayas","2023","2023","t","55168"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01317","Papayas","2024","2024","t","46975.55"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01318","Pineapples","2022","2022","t","27854"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01318","Pineapples","2023","2023","t","28454.06"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01318","Pineapples","2024","2024","t","23872.6"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01313","Plantains and cooking bananas","2022","2022","t","672515.91"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01313","Plantains and cooking bananas","2023","2023","t","351520"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01313","Plantains and cooking bananas","2024","2024","t","501124.73"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","5297.54"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01321","Pomelos and grapefruits","2023","2023","t","1840"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01321","Pomelos and grapefruits","2024","2024","t","4092.36"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01510","Potatoes","2022","2022","t","92942.13"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01510","Potatoes","2023","2023","t","79824"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01510","Potatoes","2024","2024","t","79054.48"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","321142"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01235","Pumpkins, squash and gourds","2023","2023","t","335484.18"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01235","Pumpkins, squash and gourds","2024","2024","t","321401.34"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","13267.1"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","10780"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02951.01","Raw hides and skins of cattle","2024","2024","t","9272.16"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","1033.02"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02954","Raw hides and skins of goats or kids","2023","2023","t","1030.02"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02954","Raw hides and skins of goats or kids","2024","2024","t","1223.2"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","3519.32"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02953","Raw hides and skins of sheep or lambs","2023","2023","t","3340.31"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02953","Raw hides and skins of sheep or lambs","2024","2024","t","3603.67"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02211","Raw milk of cattle","2022","2022","t","369600"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02211","Raw milk of cattle","2023","2023","t","230800"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02211","Raw milk of cattle","2024","2024","t","231000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02292","Raw milk of goats","2022","2022","t","2706"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02292","Raw milk of goats","2023","2023","t","2750"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","02292","Raw milk of goats","2024","2024","t","2700"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0113","Rice","2022","2022","t","143812"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0113","Rice","2023","2023","t","58766"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0113","Rice","2024","2024","t","84331.03"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t",""
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01921.01","Seed cotton, unginned","2023","2023","t",""
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01921.01","Seed cotton, unginned","2024","2024","t",""
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","527.9"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21514","Sheep fat, unrendered","2023","2023","t","501.05"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","21514","Sheep fat, unrendered","2024","2024","t","540.55"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01929.05","Sisal, raw","2022","2022","t","462.1"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01929.05","Sisal, raw","2023","2023","t","464.12"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01929.05","Sisal, raw","2024","2024","t","462.03"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0114","Sorghum","2022","2022","t","3650.79"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0114","Sorghum","2023","2023","t","3599.07"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0114","Sorghum","2024","2024","t","3628.27"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0141","Soya beans","2022","2022","t","1000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0141","Soya beans","2023","2023","t","1000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","0141","Soya beans","2024","2024","t","1000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01802","Sugar cane","2022","2022","t","7000000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01802","Sugar cane","2023","2023","t","5100000"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01802","Sugar cane","2024","2024","t","9050599.5"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01530","Sweet potatoes","2022","2022","t","267084.95"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01530","Sweet potatoes","2023","2023","t","231269"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01530","Sweet potatoes","2024","2024","t","237790.36"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","15187.72"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01324","Tangerines, mandarins, clementines","2023","2023","t","13653.37"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01324","Tangerines, mandarins, clementines","2024","2024","t","11871.77"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01234","Tomatoes","2022","2022","t","305614.82"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01234","Tomatoes","2023","2023","t","157016"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01234","Tomatoes","2024","2024","t","175410.28"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","19039.7"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01970","Unmanufactured tobacco","2023","2023","t","12248"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01970","Unmanufactured tobacco","2024","2024","t","12481.53"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01221","Watermelons","2022","2022","t","41024"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01221","Watermelons","2023","2023","t","33950.02"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01221","Watermelons","2024","2024","t","48717.85"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01540","Yams","2022","2022","t","15784"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01540","Yams","2023","2023","t","17487.11"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01540","Yams","2024","2024","t","18082.56"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01591","Yautia","2022","2022","t","89999"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01591","Yautia","2023","2023","t","89445"
"QCL","Crops and livestock products","CUB","Cuba","5510","Production","01591","Yautia","2024","2024","t","87019.51"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01371","Almonds, in shell","2022","2022","t","420"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01371","Almonds, in shell","2023","2023","t","380"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01371","Almonds, in shell","2024","2024","t","370"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01341","Apples","2022","2022","t","3350"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01341","Apples","2023","2023","t","2860"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01341","Apples","2024","2024","t","2830"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01343","Apricots","2022","2022","t","1030"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01343","Apricots","2023","2023","t","870"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01343","Apricots","2024","2024","t","850"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01216","Artichokes","2022","2022","t","820"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01216","Artichokes","2023","2023","t","890"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01216","Artichokes","2024","2024","t","860"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01311","Avocados","2022","2022","t","1310"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01311","Avocados","2023","2023","t","1370"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01311","Avocados","2024","2024","t","1420"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01312","Bananas","2022","2022","t","5870"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01312","Bananas","2023","2023","t","6530"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01312","Bananas","2024","2024","t","5870"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","0115","Barley","2022","2022","t","24450"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","0115","Barley","2023","2023","t","19790"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","0115","Barley","2024","2024","t","6590"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","190"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01702","Broad beans and horse beans, dry","2023","2023","t","170"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01702","Broad beans and horse beans, dry","2024","2024","t","150"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","2290"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01243","Broad beans and horse beans, green","2023","2023","t","1870"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01243","Broad beans and horse beans, green","2024","2024","t","1960"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01212","Cabbages","2022","2022","t","3530"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01212","Cabbages","2023","2023","t","3380"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01212","Cabbages","2024","2024","t","3510"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","5540"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01229","Cantaloupes and other melons","2023","2023","t","4970"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01229","Cantaloupes and other melons","2024","2024","t","5210"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01251","Carrots and turnips","2022","2022","t","2280"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01251","Carrots and turnips","2023","2023","t","2190"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01251","Carrots and turnips","2024","2024","t","2210"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","1310"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01213","Cauliflowers and broccoli","2023","2023","t","1230"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01213","Cauliflowers and broccoli","2024","2024","t","1350"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01344.02","Cherries","2022","2022","t","391"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01344.02","Cherries","2023","2023","t","439"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","1010"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","t","1090"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","t","1160"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","7540"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01232","Cucumbers and gherkins","2023","2023","t","7850"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01232","Cucumbers and gherkins","2024","2024","t","8240"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01233","Eggplants (aubergines)","2022","2022","t","1310"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01233","Eggplants (aubergines)","2023","2023","t","1240"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01233","Eggplants (aubergines)","2024","2024","t","1290"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01315","Figs","2022","2022","t","1040"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01315","Figs","2023","2023","t","880"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01315","Figs","2024","2024","t","910"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01929.01","Flax, raw or retted","2022","2022","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01929.01","Flax, raw or retted","2023","2023","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01929.01","Flax, raw or retted","2024","2024","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01330","Grapes","2022","2022","t","25040"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01330","Grapes","2023","2023","t","19620"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01330","Grapes","2024","2024","t","18440"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01374","Hazelnuts, in shell","2022","2022","t","20"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01374","Hazelnuts, in shell","2023","2023","t","20"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01374","Hazelnuts, in shell","2024","2024","t","20"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01659","Hop cones","2022","2022","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01352","Kiwi fruit","2022","2022","t","150"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01352","Kiwi fruit","2023","2023","t","130"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01352","Kiwi fruit","2024","2024","t","130"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01322","Lemons and limes","2022","2022","t","4720"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01322","Lemons and limes","2023","2023","t","4600"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01322","Lemons and limes","2024","2024","t","4740"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01214","Lettuce and chicory","2022","2022","t","2820"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01214","Lettuce and chicory","2023","2023","t","2930"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01214","Lettuce and chicory","2024","2024","t","2950"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01709.02","Lupins","2022","2022","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01709.02","Lupins","2023","2023","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","01709.02","Lupins","2024","2024","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","5490"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","5060"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","t","5640"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","27110"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","27680"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","28080"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21122","Meat of ducks, fresh or chilled","2023","2023","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21122","Meat of ducks, fresh or chilled","2024","2024","t","0"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","2660"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","2120"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21116","Meat of goat, fresh or chilled","2024","2024","t","1980"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","40320"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","37310"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","t","35340"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","2950"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","2640"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21115","Meat of sheep, fresh or chilled","2024","2024","t","2330"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21124","Meat of turkeys, fresh or chilled","2022","2022","t","150"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21124","Meat of turkeys, fresh or chilled","2023","2023","t","90"
"QCL","Crops and livestock products","CYP","Cyprus","5510","Production","21124","Meat of turkeys, fresh or chilled","2024","2024","t","70"
